Wall time,Step,Value
1733239687.9795003,189600,-230.02516174316406
1733239696.9508057,190400,-270.4909362792969
1733239705.9689608,191200,-17.650798797607422
1733239715.0228674,192000,-6.86824893951416
1733239724.113335,192800,-25.444591522216797
1733239733.109376,193600,-258.29827880859375
1733239742.1514423,194400,-10.492712020874023
1733239751.1618068,195200,-77.09521484375
1733239760.143633,196000,-11.656949043273926
1733239767.9888883,196800,-215.44932556152344
1733239777.0106761,197600,-2.2950057983398438
1733239782.3609247,198400,-423.7234802246094
1733239791.4056501,199200,-210.54473876953125
1733239796.8862238,200000,-219.6585693359375
1733239805.9263916,200800,-37.26261520385742
1733239815.0151365,201600,-22.346111297607422
1733239820.4456465,202400,-217.2615509033203
1733239829.6431725,203200,-226.55665588378906
1733239838.8607788,204000,-10.460976600646973
1733239847.8637216,204800,-47.08209991455078
